nweightnatyrs	qr1	qr2	qr4	gender	qs2	qs3a	qs3b	qs4	qs5a	qs5b	qa1	qa2	qa3	qa4	qa5	qa6	qa6a	qa7	qa8	qb1	qb2	qb2a	qb2aa	qb2ab	qb3	qb3a	qb4	qb4a	qb5	othb5	qb5aa	othb5aa	qb5bb	othb5bb	qb5a	qc1	qc1a	qc1b	qc2	qc3	qc3a	qc4	qc4a	qc4b	qc4c	qc4d	qc7	qc8	qc9	qc10	qc10a	qc11	qc12	qc13	qc14	qc15_1	qc15_2	qc15_3	qc15_4	qc15_5	qc15_6	qc15_7	qc16	qc17	qc18	qc19_1	qc19_2	qc19_3	qc20	qd2	qd2a	qg1	qg1a	qg1b	qg2	qg3_a	qg3_b	qg3_c	qg3_d	qg3_e	qg5_a	qg5_b	qg5_c	qg5_d	qg6	qd1	othd1	qd1a	qd1b	qd1c	qd3	qd3a	qg4	qg4a	qg4b	qg4c	qf101	qf102	qf103	qf104	qf105	qf2	qf2a	qf3	qf3a	qf4	qf5_a	qf5_b	qf5_c	qf5_d	qf5_e	qf5a_a	qf5a_b	qf5a_c	qf5a_d	qf5a_e	qf6	qf7_a	qf7_b	qf7_c	qf7_d	qf8_a	qf8_b	qf8_c	qf9	qf10	qh1	qh3	qh4	qh4a	qh2	qh2a	qh5	qh5b	qh5c	qj1	qj2	qj3	qj3a	qj3b1	qj3b2	qj3c1	qj3c2	qj4	qj5	qj6	qj7	qj8	qj9	qj10	qj10a	qj11	qj12	qj13	qj13a	qj14	qj14a	qj15	qj16	qj16a	qj17	qj17a	qj18	respunique	state	countyname	date	ethnicity	citizenrecode	newdest6	newdest2	newasiandest
357.034847902948	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	1993	97	90	3	4	1	3	1	2	1	3	1	3	2	Skip / NA	1	Skip / NA	3	Skip / NA	2	1	1	97	1	2	97	97	97	97	3	97	1	2	1	2	97	1	1	97	3	1	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	2	97	2	4	5	4	4	4	2	2	4	2	2	97	2	Skip / NA	97	2	97	97	97	1	2	97	97	2	97	97	97	97	1	1	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	3	3	3	97	97	97	97	97	97	97	97	2	97	97	6	1	3	2	97	97	5	97	4	2	8	1	40	2	1963	97	9	2	3	97	2001	997	97	1	1	97	1	4	102160822	NJ	Bergen County, New Jersey	0822	2	1	5	2	2
806.54286572535	2	2	1	1	2	6	97	97	97	97	6	2	2	2	2	1991	97	34	2	4	1	1	1	3	1	1	1	1	2	Skip / NA	11	Skip / NA	1	Skip / NA	2	2	97	1	1	2	97	97	97	97	3	97	3	97	97	97	97	97	97	98	1	1	2	2	2	1	2	2	1	2	2	1	1	1	2	1	2	3	97	97	4	5	3	5	5	4	4	3	5	2	97	2	Skip / NA	97	1	97	97	97	2	97	2	97	3	97	97	97	97	1	2	2	97	2	1	1	1	2	2	97	97	97	97	97	2	1	1	1	1	4	3	2	97	97	97	97	97	97	97	97	1	4	4	6	1	1	97	6	97	97	97	3	1	4	1	35	2	1965	97	10	1	3	97	2004	997	97	1	1	97	1	4	102170822	NY	Queens County, New York	0822	2	1	5	2	2
2533.73560687666	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	1996	97	39	3	3	1	1	2	97	1	1	2	97	15	The government gets too involved in other countries  affairs	13	Skip / NA	17	Inflation	97	3	97	3	97	97	97	2	97	97	3	97	3	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	98	99	2	97	1	3	5	5	3	5	5	5	1	5	1	97	2	Skip / NA	97	1	97	97	97	3	97	97	1	2	97	97	97	97	98	97	1	3	1	2	2	2	2	1	97	97	97	97	97	2	98	1	1	1	98	3	4	97	97	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	2	0	1	6	997	2	1937	97	2	1	2	97	9997	997	3	4	4	97	97	4	102180822	NY	Queens County, New York	0822	2	0	5	2	2
681.909360159765	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	1986	97	90	3	2	1	1	1	1	1	3	2	97	2	Skip / NA	1	Skip / NA	11	Skip / NA	1	2	97	2	97	97	97	2	97	97	2	97	3	97	97	97	97	97	1	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	3	97	97	3	5	5	4	4	4	4	2	4	2	97	5	Skip / NA	97	97	97	97	97	1	2	97	97	3	97	97	97	97	1	1	1	2	1	2	2	1	2	2	97	97	97	97	97	2	1	1	1	1	2	2	2	4	4	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	3	0	5	1	40	2	9999	4	10	1	3	97	2008	997	97	3	3	97	1	4	102190822	NJ	Middlesex County, New Jersey	0822	2	1	6	2	2
744.53390167055	2	3	1	1	6	2	97	97	97	97	6	2	2	2	5	1991	97	32	3	2	1	1	1	1	1	1	2	97	2	Skip / NA	11	Skip / NA	3	Skip / NA	2	1	3	97	3	2	97	97	97	97	3	97	1	1	1	2	97	97	97	97	1	1	2	2	1	2	2	2	2	2	2	1	2	1	2	1	2	2	97	1	2	5	5	3	5	5	5	4	5	4	2	2	Skip / NA	97	2	97	97	97	4	97	97	2	2	3	97	97	97	1	1	1	1	1	2	2	2	2	1	97	97	97	97	97	2	1	1	1	1	2	2	4	3	4	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	6	2	3	6	997	2	1938	97	15	2	3	97	1996	997	97	4	4	97	1	4	102200822	CA	Los Angeles County, California	0822	2	1	6	2	2
1198.76205265084	2	2	1	1	6	0	97	97	97	97	6	2	2	2	24	1964	97	90	2	1	1	2	2	97	1	2	2	97	1	Skip / NA	2	Skip / NA	0	Skip / NA	1	1	2	97	1	1	97	97	97	97	3	97	1	1	1	2	97	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	97	3	97	97	4	98	4	4	98	2	4	4	4	2	97	1	Skip / NA	2	97	97	97	97	3	97	97	2	3	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	98	2	98	2	4	2	2	3	3	97	97	97	97	97	97	2	97	97	9	2	1	97	6	97	97	97	2	0	8	6	997	2	1935	97	3	1	3	97	1971	997	97	1	1	97	1	4	102210822	WA	King County, Washington	0822	2	1	2	1	2
696.482782360372	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1991	97	35	2	1	2	97	2	97	2	97	1	2	15	TRADE DEFICIT	16	POLLUTION	2	Skip / NA	2	1	1	97	1	2	97	97	3	97	97	97	2	97	97	1	6	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	98	1	3	97	97	3	5	5	4	1	5	5	4	2	1	2	5	Skip / NA	97	97	97	97	97	4	97	97	2	3	97	97	97	97	1	2	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	3	3	3	3	4	97	97	97	97	97	97	1	4	1	6	2	1	97	6	97	97	97	4	2	8	5	997	2	9999	6	4	1	3	97	1999	997	97	2	2	97	2	4	102220822	CA	Contra Costa County, California	0822	2	1	5	2	2
1335.98725204618	2	2	1	1	6	0	97	97	97	97	6	2	2	2	24	1983	97	32	3	1	2	97	2	97	2	97	2	97	2	Skip / NA	0	Skip / NA	97	Skip / NA	2	1	3	97	4	6	98	97	3	97	97	97	1	1	1	2	97	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	98	98	3	97	97	4	3	5	1	3	5	5	1	5	1	2	3	Skip / NA	97	97	98	97	97	1	1	97	97	4	2	3	1	97	2	97	2	97	2	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	1	4	2	3	4	6	1	1	97	1	2	2	97	97	3	2	1	97	6	97	97	97	2	0	99	6	997	2	1943	97	15	1	3	97	1992	997	97	4	3	97	1	4	102230822	CA	Los Angeles County, California	0822	2	1	6	2	2
1255.17449439848	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	1987	97	90	2	3	2	97	2	97	1	1	2	97	2	Skip / NA	1	Skip / NA	12	Skip / NA	98	1	99	97	1	6	1	97	3	97	97	97	1	1	1	1	8	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	97	97	3	97	97	3	4	4	2	1	5	1	2	2	1	2	2	Skip / NA	97	1	97	97	97	3	97	97	2	3	2	6	97	97	2	97	2	97	2	2	2	2	2	2	97	97	97	97	97	2	2	2	2	2	4	4	4	2	4	6	2	1	97	3	2	2	97	97	5	2	3	2	97	97	6	97	1	97	1	6	997	2	1919	97	2	2	3	97	1995	997	97	3	2	97	2	4	102240822	CA	Alameda County, California	0822	2	1	5	2	2
1255.17449439848	2	2	1	1	6	29	97	97	97	97	6	2	2	2	2	1979	97	18	2	2	1	3	2	97	1	3	1	3	1	Skip / NA	0	Skip / NA	97	Skip / NA	1	1	1	97	1	2	97	97	3	97	97	97	1	2	2	1	6	97	97	97	3	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	2	2	97	2	4	5	5	2	2	5	4	4	2	1	1	2	Skip / NA	97	2	97	97	97	3	97	97	2	1	97	97	97	97	1	2	1	2	2	2	2	2	2	2	97	97	97	97	97	2	1	2	2	2	3	2	2	3	4	22	1	1	97	1	1	1	2	2	6	1	1	97	6	97	97	97	2	0	2	6	997	2	1936	97	27	1	3	97	9998	55	97	1	1	97	2	4	102250822	CA	Los Angeles County, California	0822	2	1	6	2	2
741.324909529039	2	2	1	2	6	2	97	97	97	97	6	2	2	2	5	1997	97	32	3	1	1	1	1	1	1	1	2	97	2	Skip / NA	9	Skip / NA	11	Skip / NA	2	2	97	98	97	97	97	98	97	97	97	3	2	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	98	98	2	97	1	1	3	5	4	3	4	5	4	5	3	98	3	Skip / NA	97	97	98	97	97	3	97	97	2	3	97	97	97	97	98	97	1	3	2	2	2	2	2	2	97	97	97	97	97	2	2	2	1	2	4	4	4	97	97	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	5	3	1	5	997	2	9999	6	10	99	3	97	2003	997	97	3	3	97	98	4	102260822	CA	Los Angeles County, California	0822	2	1	6	2	2
696.482782360372	2	2	1	2	6	0	97	97	97	97	6	2	2	2	24	1998	97	47	3	4	1	1	2	97	1	3	2	97	15	Religion	5	Skip / NA	13	Skip / NA	15	1	2	97	1	6	98	97	97	97	97	3	1	99	1	2	97	97	97	97	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	98	99	3	97	97	5	4	4	1	2	1	4	4	2	1	2	1	Skip / NA	2	97	97	97	97	2	97	1	97	3	1	2	4	97	1	3	1	1	2	2	1	2	2	2	97	97	97	97	97	2	1	1	98	2	4	4	1	97	97	6	1	2	1	1	1	2	97	97	4	2	1	97	6	97	97	97	4	0	4	5	997	2	9999	99	99	99	3	97	9999	997	97	99	99	97	99	4	102270822	CA	San Francisco County, California	0822	2	1	5	2	2
1335.98725204618	2	3	1	1	6	0	97	97	97	97	6	2	2	2	2	1988	97	37	3	3	1	1	1	3	1	3	2	97	2	Skip / NA	3	Skip / NA	9	Skip / NA	2	1	3	97	1	6	98	97	97	3	97	97	1	98	2	2	97	97	97	97	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	98	2	97	2	2	5	5	3	2	5	5	3	4	2	2	5	Skip / NA	97	97	97	97	97	4	97	97	2	2	97	97	97	97	1	3	1	2	2	2	2	2	2	2	97	97	97	97	97	2	2	2	1	2	2	2	2	97	97	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	2	0	1	6	997	2	1925	97	15	2	3	97	1994	997	97	3	4	97	1	4	102280822	CA	Alameda County, California	0822	2	1	5	2	2
668.059509450972	2	2	1	1	2	6	97	97	97	97	6	2	2	2	24	1995	97	46	3	1	1	1	2	97	2	97	2	97	2	Skip / NA	1	Skip / NA	13	Skip / NA	2	98	97	1	3	2	97	97	97	2	97	97	2	97	97	97	97	97	97	97	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	97	3	97	97	3	2	4	4	3	4	3	3	3	4	97	2	Skip / NA	97	1	97	97	97	1	2	97	97	1	97	97	97	97	1	2	1	2	98	1	2	2	2	1	97	97	97	97	97	2	1	2	1	2	98	98	98	97	97	97	97	97	97	97	97	2	97	97	6	1	1	97	6	97	97	97	3	1	4	2	30	2	1966	97	1	2	3	97	2006	997	97	3	2	97	1	4	102290822	WA	PROTECTED	0822	2	1	2	1	3
1963.2467988878	2	2	1	2	6	0	97	97	97	97	6	2	2	2	2	2007	97	90	2	2	1	3	1	2	1	2	1	1	2	Skip / NA	11	Skip / NA	0	Skip / NA	2	3	97	3	97	97	97	5	97	3	97	97	3	97	97	97	97	97	97	97	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	98	3	97	97	4	4	4	3	3	4	2	4	3	3	97	5	Skip / NA	97	97	97	97	97	4	97	97	1	2	97	97	97	97	1	2	1	3	2	2	2	2	2	2	97	97	97	97	97	2	1	1	2	2	3	3	3	97	97	97	97	97	97	97	97	2	97	97	6	2	1	97	6	97	97	97	4	1	8	1	40	2	1975	97	1	1	2	97	9997	997	3	2	2	97	97	4	102300822	WA	King County, Washington	0822	2	0	2	1	2
8997.10189036324	1	97	1	1	99	97	97	1	6	97	6	2	2	1	97	97	97	97	97	4	1	2	1	2	1	2	1	2	15	FOREIGN AFFARIS	16	GOVERNMENT'S INFROSTRUCTURE	10	Skip / NA	15	1	3	97	1	1	97	97	97	97	97	3	1	2	2	1	98	97	97	97	3	1	2	2	2	1	2	2	1	1	2	1	2	1	97	1	98	1	2	97	4	2	4	1	4	2	1	4	5	1	97	3	Skip / NA	97	97	98	1	5	3	97	97	98	3	97	97	97	97	1	2	1	2	1	97	97	97	97	97	2	2	2	2	2	2	1	98	1	2	1	1	1	1	3	6	2	1	97	1	2	1	5	5	5	1	5	1	99	97	97	97	2	0	4	1	40	1	1951	97	5	2	3	97	9997	997	97	97	97	3	97	4	102310822	MN	PROTECTED	0822	2	1	2	1	1
575.170713430942	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	1994	97	90	2	3	1	3	2	97	1	2	1	3	2	Skip / NA	1	Skip / NA	11	Skip / NA	2	1	3	97	1	2	97	97	97	97	97	3	3	97	97	2	97	97	97	97	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	2	3	97	97	4	4	5	4	2	4	4	4	4	1	97	3	Skip / NA	97	97	2	97	97	3	97	97	1	3	1	97	97	97	1	2	1	2	1	2	1	2	2	2	97	97	97	97	97	98	98	1	1	1	3	2	3	3	4	97	97	97	97	97	97	1	1	2	10	2	1	97	6	97	97	97	3	0	7	1	40	2	1964	97	4	1	3	97	2007	997	97	1	1	97	1	1	102320822	CO	PROTECTED	0822	2	1	2	1	2
696.482782360372	2	2	1	2	6	2	97	97	97	97	6	2	2	2	2	1993	97	90	3	3	1	3	2	97	1	3	1	3	2	Skip / NA	9	Skip / NA	0	Skip / NA	2	1	3	97	2	6	1	97	97	97	97	3	1	4	2	1	1	97	97	97	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	97	2	4	5	5	2	1	2	2	2	5	1	2	2	Skip / NA	97	2	97	97	97	1	2	97	97	4	97	97	97	97	1	2	2	97	1	2	2	2	2	2	97	97	97	97	97	1	2	1	1	2	4	3	2	3	4	97	97	97	97	97	97	2	97	97	6	2	1	97	6	97	97	97	4	0	6	1	40	2	1946	97	6	1	3	97	2001	997	97	2	2	97	1	4	102330822	CA	Santa Clara County, California	0822	2	1	5	2	2
1255.17449439848	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	1988	97	17	3	2	1	1	1	1	98	97	2	97	2	Skip / NA	11	Skip / NA	3	Skip / NA	2	1	3	97	3	6	98	97	97	97	97	2	2	97	97	2	97	97	97	97	1	1	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	98	97	97	4	5	5	2	3	4	3	3	4	3	2	2	Skip / NA	97	1	97	97	97	98	97	97	97	1	97	97	97	97	1	2	1	2	98	2	2	2	2	2	97	97	97	97	97	2	2	2	1	2	2	2	2	2	3	4	97	97	97	98	98	98	97	97	5	2	1	97	6	97	97	97	2	0	2	2	20	2	1942	97	10	1	3	97	9998	10	97	3	3	97	1	4	102340822	CA	Los Angeles County, California	0822	2	1	6	2	2
699.497665236374	2	2	1	1	2	31	97	97	97	97	31	2	2	2	24	1997	97	46	2	1	2	97	2	97	1	1	2	97	2	Skip / NA	0	Skip / NA	97	Skip / NA	2	1	98	97	2	6	98	97	97	97	3	97	1	1	2	2	97	97	97	97	3	2	2	2	2	2	2	2	2	1	2	2	2	1	2	98	99	2	97	2	2	3	5	4	1	1	5	4	4	1	2	5	Skip / NA	97	97	97	97	97	4	97	97	98	3	97	97	97	97	2	97	2	97	1	2	1	2	2	2	97	97	97	97	97	2	2	2	2	2	4	4	4	97	97	4	97	97	97	5	2	2	97	97	5	2	1	97	31	97	97	97	4	0	1	3	997	2	1937	97	5	1	3	97	2006	997	97	3	4	97	1	4	102350822	CA	Orange County, California	0822	2	1	6	2	2
699.497665236374	2	3	1	1	6	2	97	97	97	97	6	2	2	2	2	1992	97	44	2	3	1	3	1	3	1	1	1	1	2	Skip / NA	3	Skip / NA	10	Skip / NA	3	1	4	97	1	6	2	97	97	97	3	97	2	97	97	2	97	97	97	97	3	1	2	2	1	1	2	2	2	2	2	2	2	1	2	1	99	3	97	97	5	3	5	4	1	4	5	5	4	1	2	3	Skip / NA	97	97	98	97	97	2	97	2	97	3	97	97	97	97	2	97	2	97	2	2	2	2	2	1	97	97	97	97	97	1	1	1	2	2	2	1	1	97	97	6	1	2	2	3	2	2	97	97	5	2	1	97	6	97	97	97	3	1	2	2	999	2	1973	97	3	2	3	97	2007	997	97	3	2	97	1	4	102360822	CA	Los Angeles County, California	0822	2	1	6	2	2
1622.26761134622	2	3	1	1	6	0	97	97	97	97	6	2	2	2	2	1983	97	37	2	2	2	97	2	97	1	1	2	97	2	Skip / NA	3	Skip / NA	10	Skip / NA	10	1	1	97	98	6	98	97	97	97	3	97	98	97	97	2	97	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	98	99	3	97	97	3	3	5	3	1	3	5	4	3	3	2	3	Skip / NA	97	97	98	97	97	3	97	97	2	2	97	97	97	97	98	97	98	97	2	2	2	2	2	2	97	97	97	97	97	2	1	1	1	98	98	98	98	97	97	97	97	97	97	97	97	2	97	97	2	2	5	2	97	97	97	97	1	97	1	7	997	2	1955	97	15	2	3	97	1988	997	97	4	4	97	1	4	102370822	CA	Alameda County, California	0822	2	1	5	2	2
1441.01800069899	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1987	97	36	3	1	1	1	1	1	1	2	2	97	15	GLOBAL WARMING	0	Skip / NA	97	Skip / NA	15	1	99	97	1	6	98	97	97	3	97	97	1	99	2	2	97	97	97	98	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	98	99	2	97	2	3	4	4	1	2	3	5	99	98	1	97	3	Skip / NA	97	97	99	97	97	4	97	97	99	3	97	97	97	97	2	97	2	97	2	2	2	2	2	2	97	97	97	97	97	2	2	1	98	2	98	98	98	3	4	6	2	2	1	1	98	2	97	97	5	1	1	97	6	97	97	97	6	2	5	5	997	2	1960	97	99	1	3	97	9999	997	97	3	3	97	1	4	102380823	NY	Queens County, New York	0823	2	1	5	2	2
2290.1769117862	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	2001	97	90	3	3	1	3	2	97	1	2	1	3	2	Skip / NA	11	Skip / NA	9	Skip / NA	2	2	97	2	97	97	97	98	97	3	97	97	2	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	97	1	1	97	4	1	5	5	1	5	4	2	2	1	97	3	Skip / NA	97	97	2	97	97	3	97	97	2	2	97	97	97	97	1	2	1	2	1	2	1	2	2	2	97	97	97	97	97	2	2	98	2	98	4	4	4	3	4	97	97	97	97	97	97	2	97	97	6	1	1	97	6	97	97	97	3	0	5	1	40	2	9999	6	7	2	2	97	9997	997	3	2	2	97	97	4	102390823	NE	PROTECTED	0823	2	0	9	9	3
806.54286572535	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	1996	97	36	3	4	1	3	1	3	1	3	1	3	2	Skip / NA	1	Skip / NA	3	Skip / NA	2	98	97	1	2	2	97	97	97	2	97	97	2	97	97	97	97	97	97	98	1	1	2	1	2	1	1	2	2	2	2	1	2	1	2	2	97	2	97	98	4	5	5	3	3	5	5	2	5	3	97	2	Skip / NA	97	1	97	97	97	3	97	97	98	3	97	97	97	97	1	3	1	1	1	1	1	2	2	1	97	97	97	97	97	1	98	2	1	1	2	3	3	2	2	97	97	97	97	97	97	2	97	97	10	2	1	97	6	97	97	97	3	1	6	1	40	2	1958	97	10	2	3	97	2006	997	97	2	2	97	1	4	102400823	NY	Kings County, New York	0823	2	1	5	2	2
803.066610699088	2	3	1	2	6	2	97	97	97	97	6	2	2	2	2	1998	97	36	1	2	2	97	2	97	1	3	1	3	1	Skip / NA	11	Skip / NA	2	Skip / NA	2	2	97	2	97	97	97	98	97	3	97	97	2	97	97	97	97	97	97	1	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	2	97	3	97	97	5	5	5	3	4	4	4	4	2	2	97	3	Skip / NA	97	97	98	97	97	3	97	97	1	3	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	98	3	3	3	2	3	97	97	97	97	97	97	2	97	97	5	2	5	2	97	97	97	97	3	0	3	1	40	2	1972	97	4	2	3	97	2003	997	97	1	1	97	2	4	102410823	NY	Kings County, New York	0823	2	1	5	2	2
 	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	99	97	11	3	3	1	3	1	2	1	2	1	3	2	Skip / NA	5	Skip / NA	0	Skip / NA	2	1	98	97	1	6	98	97	3	97	97	97	1	99	2	2	97	97	97	97	1	1	2	2	2	1	2	2	2	1	2	2	2	1	2	1	99	3	97	97	3	5	5	4	2	4	2	2	4	2	97	3	Skip / NA	97	97	98	97	97	3	97	97	98	3	97	97	97	97	1	2	1	2	1	1	1	1	2	1	97	97	97	97	97	2	2	1	2	1	2	4	1	97	97	97	97	97	97	97	97	1	3	2	10	2	1	97	6	97	97	97	99	1	99	1	55	2	9999	5	2	1	3	97	9999	997	97	1	1	97	1	4	102420823	OH	Franklin County, Ohio	0823	2	1	9	9	3
355.496003239735	2	2	1	2	6	0	97	97	97	97	6	2	2	2	2	1993	97	90	2	3	1	3	2	97	1	3	2	97	1	Skip / NA	2	Skip / NA	13	Skip / NA	2	1	1	97	1	6	98	97	3	97	97	97	1	1	1	1	1	98	1	97	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	97	3	4	4	3	5	3	1	5	2	1	97	2	Skip / NA	97	2	97	97	97	1	2	97	97	1	3	2	6	97	1	1	1	1	1	2	2	2	2	1	97	97	97	97	97	2	1	1	1	1	1	1	1	97	97	97	97	97	97	97	97	2	97	97	6	1	1	97	6	97	97	97	4	2	8	1	40	2	1967	97	6	1	3	97	2000	997	97	2	2	97	2	4	102430823	NJ	Somerset County, New Jersey	0823	2	1	5	2	3
3841.73166937433	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	1982	97	36	3	3	1	1	2	97	1	1	2	97	2	Skip / NA	10	Skip / NA	1	Skip / NA	2	1	1	97	1	2	97	97	1	97	97	97	1	2	2	1	1	97	97	97	3	1	2	2	2	1	2	2	2	2	2	1	2	1	2	1	2	2	97	1	2	5	5	4	2	5	4	2	2	1	97	2	Skip / NA	97	1	97	97	97	3	97	97	2	3	2	97	97	97	1	2	1	1	1	1	1	2	1	1	97	97	97	97	97	1	2	2	1	1	3	3	4	97	97	4	97	97	97	4	1	2	97	97	3	2	1	97	6	97	97	97	1	97	2	1	45	1	1948	97	7	1	3	97	1994	997	97	4	4	97	2	4	102440823	PA	Philadelphia County, Pennsylvania	0823	2	1	4	2	2
1134.30611696489	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1994	97	90	3	1	1	3	1	2	1	3	1	3	2	Skip / NA	3	Skip / NA	11	Skip / NA	2	2	97	2	97	97	97	1	3	97	97	97	2	97	97	97	97	97	97	97	3	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	97	3	97	97	4	5	5	5	1	2	5	1	5	1	97	5	Skip / NA	97	97	97	97	97	3	97	97	98	2	97	97	97	97	1	3	1	3	2	2	2	2	2	1	97	97	97	97	97	2	1	1	2	2	4	4	4	97	97	97	97	97	97	97	97	2	97	97	3	2	1	97	2	97	97	97	4	2	4	1	40	2	1976	97	2	1	3	97	1999	997	97	2	2	97	1	4	102450823	NC	PROTECTED	0823	2	1	3	1	3
1862.46361787423	2	3	1	2	6	2	97	97	97	97	6	2	2	2	2	1985	97	36	3	1	1	1	1	1	1	1	2	97	2	Skip / NA	3	Skip / NA	11	Skip / NA	3	1	1	97	3	2	97	97	97	97	97	2	1	2	2	1	6	97	97	98	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	98	97	97	2	5	5	2	3	3	3	1	1	3	97	2	Skip / NA	97	1	97	97	97	98	97	97	97	3	97	97	97	97	98	97	1	2	1	1	1	2	1	2	97	97	97	97	97	1	98	2	2	98	98	98	98	1	3	97	97	97	97	97	97	2	97	97	2	2	1	97	6	97	97	97	2	0	2	6	997	2	1931	97	2	2	3	97	2002	997	97	4	3	97	1	4	102460823	NY	Queens County, New York	0823	2	1	5	2	2
4142.43231132017	2	2	1	2	6	0	97	97	97	97	6	2	2	2	24	1998	97	90	2	2	2	97	1	2	1	3	1	1	2	Skip / NA	16	Presidential Election	17	Environment	2	3	97	3	97	97	97	98	97	97	97	3	3	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	98	99	3	97	97	3	5	4	4	1	2	2	4	4	2	97	5	Skip / NA	97	97	97	97	97	3	97	97	1	2	4	97	97	97	1	3	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	4	3	2	2	4	97	97	97	97	97	97	2	97	97	6	1	1	97	6	97	97	97	3	1	7	2	40	2	1973	97	3	1	2	97	9997	997	2	2	2	97	97	4	102470823	VA	Loudoun County, Virginia	0823	2	0	1	1	3
1369.99057330849	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1993	97	90	1	2	1	3	2	97	1	3	1	3	2	Skip / NA	11	Skip / NA	17	People's mind	2	1	3	97	1	2	97	97	97	97	97	3	1	2	2	2	97	97	97	97	3	1	2	1	2	1	2	2	2	2	2	2	2	1	1	1	2	2	97	1	3	5	5	2	2	5	5	1	4	1	97	5	Skip / NA	97	97	97	97	97	3	97	97	98	6	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	2	2	98	98	98	2	3	6	1	2	2	1	1	2	97	97	5	2	2	1	2	97	97	97	1	97	1	6	997	2	1936	97	6	2	3	97	2001	997	97	3	3	97	1	4	102480823	MA	Suffolk County, Massachusetts	0823	2	1	6	2	2
2698.51386750009	1	97	1	1	2	6	97	97	97	97	6	2	2	2	2	2000	97	11	3	3	1	1	1	1	1	1	2	97	7	Skip / NA	2	Skip / NA	1	Skip / NA	7	3	97	2	97	97	97	98	97	97	97	2	3	97	97	97	97	97	97	97	2	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	2	2	97	2	4	5	5	5	1	5	5	4	4	1	97	3	Skip / NA	97	97	98	97	97	3	97	97	2	2	97	97	97	97	2	97	2	97	2	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	4	3	2	3	2	4	97	97	97	2	1	2	97	97	6	2	1	97	6	97	97	97	2	1	5	1	40	2	1959	97	7	1	1	1	9997	997	2	97	97	1	97	4	102490823	OH	Franklin County, Ohio	0823	2	0	9	9	3
